final_pred,true_label,percent_majority,correct
8,8,80.0,True
7,7,74.50980392156863,True
0,2,41.46341463414634,False
1,1,90.625,True
2,2,68.57142857142857,True
7,7,33.33333333333333,True
6,6,93.33333333333333,True
6,6,79.59183673469387,True
1,1,77.14285714285715,True
8,8,75.67567567567568,True
8,8,66.66666666666666,True
9,9,72.3404255319149,True
6,6,91.30434782608695,True
2,2,57.89473684210527,True
7,7,64.81481481481481,True
6,6,50.98039215686274,True
2,2,57.89473684210527,True
7,7,71.7948717948718,True
6,6,96.22641509433963,True
6,6,82.6923076923077,True
7,7,52.27272727272727,True
5,5,91.66666666666666,True
0,4,56.75675675675676,False
8,8,45.28301886792453,True
5,9,34.883720930232556,False
1,1,50.0,True
3,3,45.714285714285715,True
7,7,75.55555555555556,True
2,2,44.11764705882353,True
4,4,60.97560975609756,True
2,2,45.94594594594595,True
7,7,58.139534883720934,True
2,2,69.44444444444444,True
7,7,47.61904761904761,True
4,4,85.71428571428571,True
1,1,65.78947368421053,True
8,8,51.162790697674424,True
2,2,69.04761904761905,True
0,0,78.57142857142857,True
8,8,51.162790697674424,True
3,3,36.84210526315789,True
5,5,61.36363636363637,True
9,7,38.983050847457626,False
3,3,45.0,True
4,4,48.97959183673469,True
6,6,89.36170212765957,True
0,0,53.65853658536586,True
8,8,66.66666666666666,True
4,2,26.82926829268293,False
9,9,64.70588235294117,True
6,7,37.5,False
2,2,77.5,True
4,0,28.846153846153843,False
4,4,52.5,True
5,5,53.48837209302325,True
5,5,47.05882352941176,True
5,5,55.10204081632652,True
8,8,64.28571428571429,True
1,1,37.83783783783784,True
6,5,32.69230769230769,False
9,7,30.434782608695656,False
1,1,94.44444444444444,True
6,6,89.13043478260869,True
1,1,40.42553191489361,True
6,6,54.385964912280706,True
9,9,46.34146341463415,True
9,9,33.33333333333333,True
8,6,59.45945945945946,False
9,9,82.05128205128204,True
9,9,48.333333333333336,True
0,0,45.94594594594595,True
0,0,36.53846153846153,True
0,0,41.17647058823529,True
8,8,89.28571428571429,True
1,1,91.42857142857143,True
4,4,65.78947368421053,True
1,1,63.1578947368421,True
3,3,48.888888888888886,True
7,7,40.476190476190474,True
4,4,96.96969696969697,True
7,7,56.75675675675676,True
6,6,73.80952380952381,True
7,7,87.5,True
6,6,81.25,True
9,7,28.57142857142857,False
7,7,54.347826086956516,True
4,4,50.0,True
2,2,52.0,True
0,0,39.53488372093023,True
1,1,57.14285714285714,True
6,6,78.57142857142857,True
9,2,36.36363636363637,False
6,6,73.33333333333333,True
6,6,44.89795918367347,True
1,1,54.054054054054056,True
7,0,49.152542372881356,False
9,3,24.242424242424242,False
2,2,63.888888888888886,True
2,3,28.947368421052634,False
5,5,51.28205128205128,True
6,7,40.0,False
8,3,36.36363636363637,False
6,6,81.3953488372093,True
6,6,84.90566037735849,True
2,2,54.054054054054056,True
8,3,50.0,False
5,5,75.0,True
7,7,45.65217391304348,True
4,3,45.23809523809524,False
0,2,43.75,False
0,0,53.65853658536586,True
5,5,61.36363636363637,True
9,9,64.15094339622641,True
1,1,60.0,True
0,7,50.0,False
4,4,72.22222222222221,True
1,1,51.515151515151516,True
1,1,71.73913043478261,True
6,6,58.18181818181818,True
4,4,64.1025641025641,True
4,4,42.5,True
4,4,86.11111111111111,True
5,5,62.857142857142854,True
1,1,84.84848484848484,True
8,8,50.0,True
4,4,21.951219512195124,True
9,9,31.70731707317073,True
0,0,77.55102040816327,True
1,1,23.404255319148938,True
2,2,43.333333333333336,True
7,7,46.93877551020408,True
8,8,58.536585365853654,True
6,6,80.85106382978722,True
6,6,92.3076923076923,True
9,9,42.22222222222222,True
2,2,78.78787878787878,True
6,6,92.72727272727272,True
4,3,20.930232558139537,False
1,1,63.41463414634146,True
8,6,39.473684210526315,False
1,1,42.42424242424242,True
2,2,48.57142857142857,True
0,0,41.509433962264154,True
8,8,73.68421052631578,True
4,4,75.75757575757575,True
0,9,21.311475409836063,False
3,3,51.11111111111111,True
5,5,63.829787234042556,True
0,7,32.0,False
4,3,30.303030303030305,False
6,7,35.41666666666667,False
3,3,31.25,True
1,1,52.94117647058824,True
3,3,53.125,True
6,6,82.0,True
1,1,52.63157894736842,True
1,1,38.63636363636363,True
7,7,31.666666666666664,True
8,8,62.16216216216216,True
6,6,63.33333333333333,True
5,5,73.46938775510205,True
7,7,62.5,True
0,0,40.98360655737705,True
6,6,77.77777777777779,True
3,3,33.33333333333333,True
8,8,56.09756097560976,True
4,4,85.0,True
4,4,75.0,True
2,2,54.285714285714285,True
6,6,42.857142857142854,True
2,2,70.27027027027027,True
9,9,34.146341463414636,True
0,0,72.5,True
9,9,41.07142857142857,True
6,6,93.10344827586206,True
6,6,89.0909090909091,True
0,1,47.72727272727273,False
3,3,30.555555555555557,True
4,4,29.545454545454547,True
6,6,88.09523809523809,True
6,6,82.6086956521739,True
8,8,88.46153846153845,True
5,5,76.92307692307693,True
1,1,40.54054054054054,True
1,1,50.0,True
7,7,65.0,True
6,4,38.18181818181819,False
4,4,53.191489361702125,True
1,1,36.84210526315789,True
3,3,54.23728813559322,True
4,4,83.87096774193549,True
8,8,82.5,True
8,8,45.83333333333333,True
7,7,63.46153846153846,True
4,4,54.285714285714285,True
4,4,32.5,True
6,6,74.4186046511628,True
0,0,70.0,True
2,2,62.5,True
6,5,49.122807017543856,False
2,2,56.75675675675676,True
0,0,69.76744186046511,True
3,3,38.88888888888889,True
4,4,77.5,True
2,0,28.57142857142857,False
0,0,57.14285714285714,True
2,2,62.857142857142854,True
5,5,90.47619047619048,True
1,9,37.83783783783784,False
0,0,54.347826086956516,True
0,0,31.11111111111111,True
0,0,86.95652173913044,True
3,3,44.44444444444444,True
0,0,33.33333333333333,True
0,0,61.53846153846154,True
3,3,34.883720930232556,True
4,4,79.48717948717949,True
9,7,50.0,False
2,2,36.11111111111111,True
6,6,72.3404255319149,True
9,9,43.75,True
6,0,33.33333333333333,False
5,5,88.23529411764706,True
0,0,34.883720930232556,True
1,1,68.57142857142857,True
6,3,32.55813953488372,False
5,5,61.702127659574465,True
0,7,48.07692307692308,False
5,5,85.71428571428571,True
8,8,76.19047619047619,True
3,3,30.23255813953488,True
2,3,21.052631578947366,False
5,5,75.51020408163265,True
1,1,60.0,True
4,4,61.53846153846154,True
2,3,25.0,False
2,2,70.27027027027027,True
7,7,55.932203389830505,True
2,2,64.70588235294117,True
4,4,69.6969696969697,True
5,4,31.25,False
4,4,54.347826086956516,True
3,3,30.0,True
8,8,84.44444444444444,True
0,0,35.84905660377358,True
5,5,53.06122448979592,True
8,8,68.29268292682927,True
3,3,57.89473684210527,True
0,7,39.285714285714285,False
0,0,53.06122448979592,True
2,2,51.724137931034484,True
8,8,64.86486486486487,True
7,7,38.095238095238095,True
4,4,50.0,True
2,2,80.0,True
5,5,66.66666666666666,True
4,4,77.55102040816327,True
9,9,58.536585365853654,True
0,0,68.88888888888889,True
4,4,70.27027027027027,True
7,7,29.78723404255319,True
7,7,52.0,True
6,6,51.85185185185185,True
9,9,27.450980392156865,True
1,1,64.28571428571429,True
6,6,81.81818181818183,True
7,7,76.36363636363637,True
3,3,46.15384615384615,True
7,7,62.5,True
9,9,92.72727272727272,True
9,9,43.90243902439025,True
6,6,57.99999999999999,True
0,0,81.63265306122449,True
6,3,52.083333333333336,False
2,2,40.476190476190474,True
5,5,83.33333333333334,True
9,9,45.45454545454545,True
3,3,50.0,True
4,4,62.857142857142854,True
8,8,84.0909090909091,True
7,7,57.77777777777777,True
9,9,58.69565217391305,True
6,6,68.0,True
0,0,68.29268292682927,True
9,9,65.71428571428571,True
2,3,35.55555555555556,False
6,6,56.86274509803921,True
3,3,30.18867924528302,True
8,8,87.17948717948718,True
0,0,82.6923076923077,True
5,5,59.523809523809526,True
6,7,40.42553191489361,False
2,2,65.51724137931035,True
0,0,44.230769230769226,True
9,9,52.0,True
8,8,52.38095238095239,True
5,5,40.0,True
1,4,29.411764705882355,False
6,3,42.5,False
0,0,52.63157894736842,True
2,2,59.375,True
0,0,68.08510638297872,True
3,3,51.515151515151516,True
2,2,44.44444444444444,True
9,9,63.1578947368421,True
9,9,64.1025641025641,True
0,2,36.58536585365854,False
2,2,71.875,True
1,1,85.29411764705883,True
4,4,71.7948717948718,True
4,4,66.0377358490566,True
8,8,58.97435897435898,True
8,8,68.18181818181817,True
0,0,34.375,True
6,7,34.54545454545455,False
8,8,60.46511627906976,True
1,1,54.285714285714285,True
4,4,59.45945945945946,True
0,0,47.368421052631575,True
3,3,56.41025641025641,True
2,2,63.1578947368421,True
5,4,53.48837209302325,False
3,3,42.857142857142854,True
4,4,30.23255813953488,True
2,2,41.17647058823529,True
4,4,52.63157894736842,True
8,8,70.73170731707317,True
3,3,40.54054054054054,True
7,7,67.3913043478261,True
4,4,69.44444444444444,True
7,7,33.33333333333333,True
1,9,41.46341463414634,False
5,5,55.81395348837209,True
8,8,67.44186046511628,True
1,1,76.47058823529412,True
3,3,48.717948717948715,True
5,5,63.41463414634146,True
2,2,66.66666666666666,True
3,2,34.04255319148936,False
1,1,35.8974358974359,True
1,1,59.57446808510638,True
1,1,71.42857142857143,True
0,0,55.26315789473685,True
7,7,78.26086956521739,True
3,3,25.581395348837212,True
8,8,80.64516129032258,True
0,0,80.85106382978722,True
5,5,55.55555555555556,True
1,1,55.26315789473685,True
6,6,69.38775510204081,True
7,7,54.54545454545454,True
4,4,44.89795918367347,True
3,3,26.31578947368421,True
4,4,66.66666666666666,True
3,3,43.58974358974359,True
7,7,42.857142857142854,True
9,1,47.61904761904761,False
1,1,63.33333333333333,True
3,3,44.73684210526316,True
7,7,34.54545454545455,True
7,2,34.883720930232556,False
4,4,67.5,True
6,6,88.37209302325581,True
6,8,48.78048780487805,False
7,7,60.526315789473685,True
2,2,64.86486486486487,True
5,5,65.9090909090909,True
8,8,69.56521739130434,True
2,2,88.57142857142857,True
1,1,66.66666666666666,True
7,7,58.620689655172406,True
6,7,31.818181818181817,False
0,0,30.612244897959183,True
4,4,54.054054054054056,True
4,3,28.57142857142857,False
2,2,86.20689655172413,True
3,3,36.58536585365854,True
3,3,22.857142857142858,True
5,5,81.57894736842105,True
7,7,38.0,True
0,7,32.0,False
9,9,73.68421052631578,True
4,4,59.09090909090909,True
4,4,52.72727272727272,True
5,5,74.28571428571429,True
3,3,20.0,True
6,6,63.04347826086957,True
4,4,66.66666666666666,True
6,3,36.0,False
6,6,67.44186046511628,True
5,5,97.14285714285714,True
7,7,70.0,True
5,5,64.51612903225806,True
3,3,37.77777777777778,True
3,8,40.42553191489361,False
8,8,96.7741935483871,True
1,9,64.86486486486487,False
2,2,60.97560975609756,True
2,3,21.568627450980394,False
1,1,83.33333333333334,True
4,4,88.57142857142857,True
6,6,88.70967741935483,True
1,1,29.545454545454547,True
4,4,48.97959183673469,True
8,8,70.0,True
1,1,63.63636363636363,True
2,3,25.71428571428571,False
4,4,67.3913043478261,True
8,8,87.5,True
6,6,45.45454545454545,True
8,9,48.64864864864865,False
8,8,68.29268292682927,True
6,6,50.0,True
9,9,57.99999999999999,True
7,7,43.13725490196079,True
5,5,65.85365853658537,True
2,2,52.083333333333336,True
1,1,65.0,True
6,6,93.10344827586206,True
0,2,35.8974358974359,False
6,6,94.33962264150944,True
6,6,91.66666666666666,True
5,5,72.54901960784314,True
9,9,77.55102040816327,True
2,2,70.0,True
2,2,75.75757575757575,True
1,1,48.78048780487805,True
0,0,49.09090909090909,True
2,2,66.66666666666666,True
4,4,45.09803921568628,True
4,4,76.31578947368422,True
0,3,17.77777777777778,False
3,3,33.33333333333333,True
1,9,32.5,False
9,9,73.17073170731707,True
6,6,38.23529411764706,True
8,8,55.00000000000001,True
6,0,50.98039215686274,False
8,8,86.11111111111111,True
6,6,65.95744680851064,True
4,4,75.75757575757575,True
8,8,81.57894736842105,True
8,8,59.09090909090909,True
4,4,53.48837209302325,True
2,2,79.41176470588235,True
3,3,47.61904761904761,True
7,3,32.0,False
6,6,74.4186046511628,True
3,3,58.536585365853654,True
7,7,72.22222222222221,True
9,9,91.30434782608695,True
1,9,66.66666666666666,False
0,3,48.78048780487805,False
2,2,71.7948717948718,True
4,4,65.0,True
0,2,41.17647058823529,False
1,1,63.04347826086957,True
4,0,32.69230769230769,False
4,4,75.75757575757575,True
0,0,71.69811320754717,True
0,0,40.816326530612244,True
6,7,28.8135593220339,False
4,3,30.23255813953488,False
8,8,51.35135135135135,True
1,1,54.285714285714285,True
4,7,23.91304347826087,False
7,7,46.2962962962963,True
7,7,35.55555555555556,True
6,6,43.24324324324324,True
9,9,45.45454545454545,True
0,0,56.41025641025641,True
8,8,69.04761904761905,True
5,5,93.33333333333333,True
4,4,35.0,True
3,3,27.906976744186046,True
9,9,65.95744680851064,True
4,5,33.33333333333333,False
1,1,95.1219512195122,True
8,8,65.11627906976744,True
0,0,59.25925925925925,True
7,7,50.0,True
6,6,42.5,True
1,1,43.24324324324324,True
6,6,71.42857142857143,True
9,9,64.70588235294117,True
4,0,25.49019607843137,False
2,2,51.515151515151516,True
5,5,45.23809523809524,True
9,9,76.74418604651163,True
0,0,95.65217391304348,True
8,3,63.33333333333333,False
5,5,68.42105263157895,True
6,6,78.43137254901961,True
8,8,62.22222222222222,True
0,0,30.434782608695656,True
5,5,55.55555555555556,True
1,1,56.75675675675676,True
5,5,71.7948717948718,True
6,2,25.64102564102564,False
5,9,44.0,False
8,3,28.57142857142857,False
6,6,70.2127659574468,True
7,7,38.095238095238095,True
4,4,59.09090909090909,True
1,9,27.659574468085108,False
5,5,82.6086956521739,True
8,8,32.35294117647059,True
1,1,78.78787878787878,True
6,6,70.17543859649122,True
4,0,32.25806451612903,False
4,4,69.23076923076923,True
0,3,41.46341463414634,False
4,4,86.36363636363636,True
2,2,50.0,True
7,0,49.056603773584904,False
2,2,36.11111111111111,True
8,8,30.952380952380953,True
0,0,55.81395348837209,True
4,7,32.55813953488372,False
0,0,31.11111111111111,True
6,6,66.12903225806451,True
9,9,89.36170212765957,True
2,2,56.75675675675676,True
0,0,68.18181818181817,True
8,8,63.1578947368421,True
1,1,91.66666666666666,True
2,2,40.0,True
5,5,80.95238095238095,True
5,5,81.81818181818183,True
8,8,45.0,True
5,5,89.79591836734694,True
6,6,88.09523809523809,True
8,2,82.14285714285714,False
6,5,61.76470588235294,False
7,7,38.095238095238095,True
9,9,86.8421052631579,True
6,6,70.45454545454545,True
9,9,62.16216216216216,True
7,7,47.05882352941176,True
9,9,83.78378378378379,True
6,2,39.62264150943396,False
4,4,69.04761904761905,True
6,6,92.3076923076923,True
0,7,34.54545454545455,False
5,9,36.58536585365854,False
9,9,53.191489361702125,True
5,5,65.0,True
2,2,39.02439024390244,True
1,1,73.33333333333333,True
1,1,39.130434782608695,True
0,0,39.130434782608695,True
0,0,59.09090909090909,True
4,4,47.368421052631575,True
8,8,80.0,True
1,1,63.41463414634146,True
7,7,47.91666666666667,True
6,5,58.490566037735846,False
5,5,76.66666666666667,True
4,4,65.95744680851064,True
5,5,70.27027027027027,True
6,6,83.01886792452831,True
8,2,23.684210526315788,False
4,4,61.76470588235294,True
5,5,77.58620689655173,True
8,8,55.319148936170215,True
1,1,32.432432432432435,True
2,2,30.76923076923077,True
6,8,45.23809523809524,False
6,6,98.07692307692307,True
5,5,44.11764705882353,True
3,3,66.66666666666666,True
4,4,36.0,True
1,1,54.054054054054056,True
6,6,60.0,True
1,1,70.96774193548387,True
0,0,50.0,True
9,1,37.2093023255814,False
9,9,70.83333333333334,True
1,1,51.06382978723404,True
6,6,83.6734693877551,True
0,0,60.97560975609756,True
6,6,70.0,True
7,7,36.58536585365854,True
3,3,51.21951219512195,True
4,7,20.833333333333336,False
0,0,46.03174603174603,True
1,0,38.46153846153847,False
8,8,76.47058823529412,True
7,7,47.72727272727273,True
3,3,40.0,True
5,5,40.0,True
5,5,78.26086956521739,True
4,4,58.97435897435898,True
4,4,71.7948717948718,True
1,1,62.22222222222222,True
1,1,54.054054054054056,True
1,1,40.0,True
8,8,50.0,True
7,7,65.95744680851064,True
5,5,39.53488372093023,True
4,4,70.27027027027027,True
7,7,46.15384615384615,True
0,0,67.44186046511628,True
6,6,93.61702127659575,True
4,4,60.0,True
4,4,78.37837837837837,True
4,4,43.18181818181818,True
2,2,55.55555555555556,True
8,8,60.97560975609756,True
5,7,44.230769230769226,False
9,3,24.324324324324326,False
8,8,81.57894736842105,True
9,9,53.06122448979592,True
0,0,72.22222222222221,True
3,3,44.18604651162791,True
0,3,33.33333333333333,False
0,2,59.09090909090909,False
2,2,58.536585365853654,True
4,4,70.73170731707317,True
3,3,51.162790697674424,True
5,5,74.35897435897436,True
7,7,34.146341463414636,True
4,4,64.44444444444444,True
7,7,47.82608695652174,True
5,4,36.206896551724135,False
6,5,68.42105263157895,False
1,1,69.04761904761905,True
9,1,52.27272727272727,False
2,2,44.44444444444444,True
0,3,31.428571428571427,False
6,6,68.08510638297872,True
3,3,33.33333333333333,True
9,9,70.27027027027027,True
9,2,32.5,False
8,8,80.95238095238095,True
1,1,73.52941176470588,True
8,3,63.63636363636363,False
0,0,46.0,True
6,6,69.38775510204081,True
2,2,63.63636363636363,True
9,9,52.0,True
7,7,32.432432432432435,True
4,4,64.86486486486487,True
9,9,79.54545454545455,True
1,1,47.5,True
1,1,81.25,True
6,6,76.59574468085107,True
2,2,63.63636363636363,True
8,8,41.17647058823529,True
6,6,65.78947368421053,True
9,9,82.97872340425532,True
6,6,88.88888888888889,True
9,9,77.27272727272727,True
3,3,61.904761904761905,True
9,9,38.095238095238095,True
8,8,51.06382978723404,True
9,9,73.68421052631578,True
1,1,54.761904761904766,True
9,9,68.57142857142857,True
7,7,42.857142857142854,True
9,9,55.00000000000001,True
7,7,50.0,True
4,4,81.57894736842105,True
2,2,18.75,True
1,1,68.57142857142857,True
8,8,64.44444444444444,True
0,0,65.21739130434783,True
1,1,85.41666666666666,True
9,9,63.46153846153846,True
4,4,52.083333333333336,True
0,0,43.90243902439025,True
8,8,90.32258064516128,True
5,5,50.0,True
8,8,53.84615384615385,True
4,4,70.96774193548387,True
1,9,42.5,False
5,9,45.714285714285715,False
2,2,50.0,True
4,1,38.095238095238095,False
8,8,48.717948717948715,True
6,6,65.0,True
8,8,80.48780487804879,True
8,8,64.1025641025641,True
8,8,63.1578947368421,True
4,4,57.77777777777777,True
2,2,33.33333333333333,True
6,6,89.0909090909091,True
0,0,37.83783783783784,True
7,7,88.0,True
0,0,37.5,True
6,6,83.05084745762711,True
8,8,75.60975609756098,True
3,3,41.66666666666667,True
1,1,54.054054054054056,True
4,4,51.11111111111111,True
4,4,29.310344827586203,True
3,3,61.904761904761905,True
9,1,44.18604651162791,False
9,9,69.76744186046511,True
6,3,58.333333333333336,False
2,2,78.37837837837837,True
7,7,50.0,True
4,4,84.61538461538461,True
8,8,60.0,True
2,2,37.5,True
5,5,87.5,True
1,1,72.97297297297297,True
8,8,44.680851063829785,True
5,5,83.33333333333334,True
5,5,69.56521739130434,True
6,6,62.5,True
9,9,71.42857142857143,True
5,5,97.2972972972973,True
8,8,59.375,True
6,8,49.01960784313725,False
1,1,48.64864864864865,True
7,7,78.84615384615384,True
1,1,74.28571428571429,True
6,7,43.63636363636363,False
7,7,63.04347826086957,True
4,4,68.75,True
2,2,43.47826086956522,True
7,7,47.61904761904761,True
3,3,31.57894736842105,True
1,1,87.5,True
8,8,70.0,True
2,2,75.67567567567568,True
8,8,64.86486486486487,True
2,2,60.526315789473685,True
5,4,73.33333333333333,False
1,1,75.67567567567568,True
5,5,57.692307692307686,True
2,2,61.111111111111114,True
2,2,70.83333333333334,True
5,5,60.0,True
1,1,63.63636363636363,True
8,8,73.80952380952381,True
9,9,73.91304347826086,True
2,2,37.142857142857146,True
2,2,51.515151515151516,True
0,0,54.90196078431373,True
5,5,65.11627906976744,True
1,1,80.55555555555556,True
0,9,34.883720930232556,False
9,9,80.48780487804879,True
7,7,55.55555555555556,True
0,0,50.0,True
2,2,40.74074074074074,True
7,7,76.0,True
4,4,73.91304347826086,True
8,3,59.375,False
4,4,66.66666666666666,True
1,1,55.81395348837209,True
6,6,53.70370370370371,True
6,6,40.0,True
4,4,97.36842105263158,True
0,0,42.0,True
0,2,27.906976744186046,False
5,5,87.87878787878788,True
0,0,38.46153846153847,True
1,1,45.65217391304348,True
1,9,47.61904761904761,False
0,0,35.55555555555556,True
0,0,74.46808510638297,True
6,6,92.72727272727272,True
4,4,43.58974358974359,True
3,3,70.0,True
4,4,86.8421052631579,True
8,8,78.37837837837837,True
2,2,91.66666666666666,True
7,0,26.53061224489796,False
7,7,58.139534883720934,True
9,9,85.71428571428571,True
7,7,41.66666666666667,True
0,0,45.65217391304348,True
1,1,47.05882352941176,True
4,4,60.0,True
8,3,25.71428571428571,False
9,9,60.86956521739131,True
6,6,92.15686274509804,True
5,5,45.23809523809524,True
6,6,62.5,True
7,7,63.63636363636363,True
8,8,65.71428571428571,True
6,6,60.0,True
9,9,65.3061224489796,True
1,1,73.52941176470588,True
6,6,71.42857142857143,True
8,8,76.19047619047619,True
0,3,43.103448275862064,False
8,7,34.61538461538461,False
1,1,61.111111111111114,True
6,6,88.88888888888889,True
9,0,32.5,False
2,5,34.78260869565217,False
3,3,30.0,True
8,8,59.523809523809526,True
4,4,78.94736842105263,True
9,9,42.857142857142854,True
2,2,42.857142857142854,True
7,7,68.75,True
6,5,61.111111111111114,False
1,1,44.18604651162791,True
3,3,41.02564102564102,True
2,2,52.38095238095239,True
2,2,35.0,True
2,2,45.45454545454545,True
2,2,51.28205128205128,True
0,0,33.9622641509434,True
0,0,46.34146341463415,True
6,6,57.446808510638306,True
5,5,50.90909090909091,True
6,6,92.0,True
9,9,63.1578947368421,True
8,3,41.17647058823529,False
1,1,65.78947368421053,True
7,7,39.53488372093023,True
6,5,50.0,False
8,8,83.78378378378379,True
3,3,25.0,True
2,2,78.37837837837837,True
4,4,41.30434782608695,True
2,2,76.66666666666667,True
1,1,64.1025641025641,True
5,9,32.0,False
2,2,30.952380952380953,True
6,6,72.91666666666666,True
3,3,31.11111111111111,True
1,9,36.95652173913043,False
3,3,39.02439024390244,True
8,8,53.84615384615385,True
0,0,46.15384615384615,True
8,8,48.64864864864865,True
7,7,55.55555555555556,True
0,0,66.66666666666666,True
2,2,65.0,True
9,9,80.76923076923077,True
1,1,48.717948717948715,True
4,4,38.23529411764706,True
0,7,36.95652173913043,False
4,3,42.857142857142854,False
4,7,29.545454545454547,False
7,7,49.122807017543856,True
7,7,55.73770491803278,True
9,9,37.2093023255814,True
5,5,80.55555555555556,True
1,1,42.10526315789473,True
1,1,89.74358974358975,True
6,6,89.47368421052632,True
6,6,93.61702127659575,True
7,7,55.10204081632652,True
0,0,40.0,True
6,6,88.88888888888889,True
6,6,61.111111111111114,True
1,1,63.63636363636363,True
0,0,53.65853658536586,True
7,7,54.166666666666664,True
9,9,77.27272727272727,True
9,9,37.254901960784316,True
1,1,57.49999999999999,True
5,5,57.99999999999999,True
8,8,62.7906976744186,True
4,4,50.0,True
8,8,70.0,True
1,1,27.500000000000004,True
2,3,40.0,False
9,2,27.906976744186046,False
7,7,53.06122448979592,True
0,0,51.21951219512195,True
9,9,73.33333333333333,True
1,1,56.75675675675676,True
2,2,40.74074074074074,True
0,0,41.30434782608695,True
0,0,64.70588235294117,True
3,3,58.97435897435898,True
7,7,73.17073170731707,True
0,0,53.333333333333336,True
6,6,54.90196078431373,True
6,6,87.2340425531915,True
9,9,80.85106382978722,True
4,4,89.1891891891892,True
3,3,28.000000000000004,True
4,4,78.57142857142857,True
1,1,54.0,True
7,7,37.2093023255814,True
0,0,75.92592592592592,True
0,0,58.69565217391305,True
9,9,53.84615384615385,True
8,8,61.904761904761905,True
4,3,29.268292682926827,False
9,9,66.66666666666666,True
7,7,44.642857142857146,True
8,8,53.333333333333336,True
2,2,83.33333333333334,True
1,1,66.66666666666666,True
9,9,63.888888888888886,True
0,7,27.450980392156865,False
0,0,76.59574468085107,True
0,0,48.888888888888886,True
6,3,35.714285714285715,False
9,9,35.41666666666667,True
8,8,53.65853658536586,True
8,3,63.888888888888886,False
1,1,65.0,True
0,7,26.923076923076923,False
8,8,65.0,True
5,5,50.0,True
3,3,34.92063492063492,True
3,0,32.55813953488372,False
4,4,65.3061224489796,True
0,0,43.63636363636363,True
8,8,80.55555555555556,True
5,4,52.27272727272727,False
6,6,74.4186046511628,True
2,2,70.27027027027027,True
9,9,51.162790697674424,True
2,2,80.55555555555556,True
3,3,63.1578947368421,True
9,9,36.734693877551024,True
1,1,51.06382978723404,True
5,5,95.0,True
5,5,46.666666666666664,True
6,7,23.404255319148938,False
4,4,57.14285714285714,True
3,3,35.0,True
0,0,36.666666666666664,True
7,7,36.36363636363637,True
1,9,42.0,False
7,7,62.5,True
6,6,43.24324324324324,True
6,6,98.11320754716981,True
6,6,56.25,True
7,7,60.86956521739131,True
1,1,82.85714285714286,True
4,3,41.935483870967744,False
2,2,65.625,True
1,1,69.23076923076923,True
4,4,71.42857142857143,True
9,9,83.33333333333334,True
6,6,74.4186046511628,True
8,8,76.19047619047619,True
0,1,52.38095238095239,False
8,8,88.09523809523809,True
5,7,33.33333333333333,False
5,5,62.22222222222222,True
3,3,36.36363636363637,True
0,0,40.54054054054054,True
2,2,44.680851063829785,True
9,9,36.84210526315789,True
6,6,44.680851063829785,True
4,4,75.60975609756098,True
8,8,80.64516129032258,True
1,1,47.61904761904761,True
1,2,25.0,False
6,6,47.05882352941176,True
3,3,35.0,True
2,2,33.33333333333333,True
2,0,62.22222222222222,False
4,4,88.88888888888889,True
3,3,43.24324324324324,True
7,7,74.46808510638297,True
1,1,48.57142857142857,True
6,7,44.18604651162791,False
5,5,53.84615384615385,True
8,8,73.33333333333333,True
6,6,68.88888888888889,True
8,8,63.1578947368421,True
6,7,27.11864406779661,False
3,3,47.368421052631575,True
0,0,62.22222222222222,True
6,6,83.33333333333334,True
5,1,40.0,False
3,3,75.67567567567568,True
9,9,53.191489361702125,True
9,9,44.44444444444444,True
7,7,24.444444444444443,True
0,3,28.000000000000004,False
8,8,58.06451612903226,True
3,3,41.17647058823529,True
0,4,42.10526315789473,False
2,2,57.77777777777777,True
0,0,45.45454545454545,True
5,5,34.285714285714285,True
5,9,40.0,False
4,4,52.77777777777778,True
0,0,65.11627906976744,True
6,8,42.857142857142854,False
1,1,61.36363636363637,True
8,8,54.285714285714285,True
4,4,53.06122448979592,True
1,1,69.6969696969697,True
6,6,65.9090909090909,True
6,6,79.06976744186046,True
3,3,30.76923076923077,True
4,4,76.47058823529412,True
0,0,55.55555555555556,True
8,3,54.83870967741935,False
7,7,39.34426229508197,True
1,1,33.33333333333333,True
7,7,51.21951219512195,True
6,7,44.680851063829785,False
5,4,42.857142857142854,False
8,8,59.523809523809526,True
2,9,39.58333333333333,False
6,6,91.83673469387756,True
5,4,36.36363636363637,False
5,5,73.33333333333333,True
5,6,45.45454545454545,False
8,8,71.42857142857143,True
8,8,59.523809523809526,True
6,4,39.53488372093023,False
6,6,43.13725490196079,True
1,1,77.77777777777779,True
8,8,54.054054054054056,True
8,6,26.190476190476193,False
6,6,81.48148148148148,True
0,4,38.88888888888889,False
5,5,52.27272727272727,True
0,0,62.22222222222222,True
8,8,37.5,True
5,5,80.35714285714286,True
0,1,47.5,False
1,9,25.64102564102564,False
0,7,33.9622641509434,False
6,8,37.83783783783784,False
0,0,52.17391304347826,True
9,9,89.1891891891892,True
3,3,51.28205128205128,True
7,7,38.775510204081634,True
5,5,78.37837837837837,True
9,9,78.04878048780488,True
3,2,46.34146341463415,False
0,0,32.69230769230769,True
9,9,31.11111111111111,True
2,2,47.368421052631575,True
5,5,71.42857142857143,True
5,5,86.0,True
2,2,54.054054054054056,True
5,5,56.25,True
2,2,42.857142857142854,True
